Year,est,lwr,upr,log_est,se,type
2011,804271.323462324,647164.72655727,999517.333376476,13.5976919582249,0.110887658298403,index
2012,769116.052421303,616663.665520261,959257.915079306,13.5529971505232,0.112715392025126,index
2013,1099529.90242509,808680.127464392,1494986.66440294,13.9103932849919,0.156755206762374,index
2014,781435.866088437,634961.232838038,961699.677443368,13.5688883603302,0.105904565902773,index
2015,635165.950499317,521004.8019351,774341.777993739,13.3616415831006,0.101087084867065,index
2016,688792.621207133,554575.702689865,855492.357000557,13.4426955195051,0.110582092590931,index
2017,640707.01368961,517627.902811322,793051.292562738,13.370327554484,0.108836502809143,index
2018,466087.473092188,371408.53390965,584901.833801986,13.0521286059906,0.115854527158083,index
2019,490014.211211542,359571.823838404,667777.37094656,13.1021896721388,0.157921497663336,index
2021,465290.282169932,363208.555835608,596062.629041599,13.0504167525296,0.12637184776628,index
2022,686023.679830326,524922.22602557,896568.036090392,13.4386674248154,0.136564772225669,index
2023,904821.844609154,725359.308049064,1128685.55128065,13.7154933465178,0.112793367573821,index
2024,789600.223588868,636926.169940922,978870.931224916,13.5792820502686,0.109631108983617,index
2003,557396.295687665,442374.810640889,702324.415796231,13.2310317483094,0.117920002885713,index
2004,449796.81012646,349624.961096236,578669.125240888,13.0165512267224,0.128540580070988,index
2005,551974.116263623,438420.924252383,694938.147727675,13.2212564333331,0.117513226260764,index
2006,512796.502884251,400082.180470162,657265.597436247,13.1476343649168,0.126639627417323,index
2007,475559.319459908,382610.801438651,591088.033779499,13.0722469049426,0.110957823405803,index
2008,535869.328666739,433528.108310201,662369.825396128,13.1916456205305,0.10813142930631,index
2009,581430.649107374,473056.85714263,714632.067196724,13.2732469817604,0.105244850294182,index
2010,731149.579149242,587147.18412365,910469.677016341,13.5023733404387,0.111911512265162,index
2011,750691.039744133,604552.741020676,932155.29252369,13.5287494476222,0.11046389461886,index
2012,674647.974405969,537160.913051398,847325.03484766,13.4219463144176,0.116274245723904,index
2013,986174.106635274,731517.69521824,1329481.67208414,13.8015881967342,0.152406630745154,index
2014,719212.762482271,586739.778182168,881595.243669981,13.485912507369,0.103867120259257,index
2015,587679.692965017,485677.970920785,711103.739930149,13.2839373386007,0.0972651886053785,index
2016,593559.676713107,480799.413244642,732765.224154928,13.2938930384624,0.107495647009314,index
2017,604716.589942656,486004.31402582,752425.736970818,13.3125151808819,0.111503274124517,index
2018,421670.813803192,340635.136331252,521984.540786005,12.9519802265337,0.108886197003342,index
2019,442691.149869803,328843.098514573,595954.28658316,13.0006276272618,0.151682182848902,index
2021,445747.296684235,351647.279100082,565028.26642021,13.0075074710614,0.120983634775161,index
2022,728735.194693862,559051.097674401,949922.084393787,13.4990657004115,0.135242048050359,index
2023,845613.083292975,682079.067693274,1048355.71197709,13.6478171856192,0.109653198821356,index
2024,726927.606010442,586303.036488874,901280.927256632,13.4965821724795,0.109690847467722,index
2003,546762.363789119,432896.067978612,690579.343564365,13.2117695515236,0.119143312303302,index
2004,449122.019164852,348943.438432147,578060.986058453,13.0150498874104,0.128770104390021,index
2005,542037.410377997,433008.521291977,678519.104826516,13.2030903008775,0.114582521005365,index
2006,426189.027300767,336392.702198705,539955.491912788,12.9626382528924,0.120718412039083,index
2007,443806.172737899,356012.109818856,553250.615717764,13.003143198212,0.112462868884286,index
2008,494340.818885117,395602.625868173,617723.011013181,13.1109804750584,0.113683190314867,index
2009,520242.116300085,420273.671151664,643989.567156877,13.1620495904651,0.108873538547839,index
2010,695924.860658027,561441.485581574,862621.349008822,13.4529969746639,0.109560246782072,index
2011,778073.835408289,623798.06004921,970504.610577353,13.5645767027812,0.112754484911771,index
2012,752465.706680474,597291.743390508,947953.233902252,13.5311107020491,0.117833668611375,index
2013,1038874.84262473,775787.201902647,1391181.67455151,13.8536488033691,0.148990118423465,index
2014,744997.350277311,603962.226718609,918966.497185929,13.5211359406806,0.107077990167194,index
2015,600893.200395266,493904.278176993,731057.928094872,13.306172494557,0.100040351548114,index
2016,616210.824567232,498339.766111772,761961.629665859,13.3313444316364,0.10832191237697,index
2017,656122.510652238,528091.519649504,815193.452207524,13.3941028045329,0.110756078125746,index
2018,468850.771101552,373628.384769036,588341.396220221,13.0580398115122,0.115830114476412,index
2019,516821.762399462,380515.971493171,701954.067897723,13.15545334047,0.156212008214021,index
2021,431115.596390817,336934.594608931,551622.363584041,12.9741315382084,0.12576120323309,index
2022,665521.708524087,508717.8378604,870657.782278047,13.4083265361562,0.137082998718191,index
2023,799317.601780082,640016.628791852,998268.794549164,13.5915136448656,0.113402189597951,index
2024,744516.109620697,593499.280112888,933959.409991709,13.5204897690463,0.115664619735627,index
2003,568265.390155549,450842.374960202,716271.521010296,13.2503438247718,0.118099501010968,index
2004,509813.046198387,397606.686200471,653684.535734982,13.1417993614135,0.126829264900538,index
2005,582112.384602336,462763.613696754,732241.728342684,13.2744188087633,0.117067028502764,index
2006,487084.039299308,382862.162707912,619676.960664117,13.0961919524734,0.122839827403044,index
2007,504111.940948082,400652.718279722,634287.095561444,13.1305536274475,0.117197732918568,index
2008,526808.96613868,427109.626935036,649780.921108382,13.1745932687115,0.107041391349164,index
2009,598936.300536762,485629.585914585,738679.649068494,13.3029105284324,0.106996397230917,index
2010,754935.771525688,609175.026189126,935573.512746311,13.5343879537855,0.109454587304463,index
2011,750446.755288381,606508.608873422,928544.664137479,13.5284239818872,0.108649843543629,index
2012,740445.121152485,592905.522033942,924698.720223982,13.5150067994136,0.11337782628328,index
2013,1140493.20922357,836681.146081067,1554624.20347052,13.9469713664789,0.158050372639127,index
2014,777716.147438838,632726.333410277,955930.509051393,13.5641168875366,0.105269083618694,index
2015,672860.318046029,552740.214601823,819084.618127782,13.4192930358905,0.100333292854433,index
2016,690788.463837608,557273.855109404,856291.206551293,13.4455889254013,0.109582047493195,index
2017,650284.308382054,520624.594867758,812235.314843967,13.3851649437523,0.113461487950087,index
2018,457182.350820223,366269.698659547,570660.643417813,13.0328376074023,0.113120642291429,index
2019,452262.128789191,334851.655622313,610840.740078756,13.0220172216689,0.153357066937863,index
2021,435506.410085727,340076.317392256,557715.499509453,12.9842647940773,0.126195920795286,index
2022,739525.166194519,558178.334412973,979789.858755794,13.5137635919191,0.143538252800756,index
2023,856541.5698172,690231.302680205,1062924.06324671,13.6606581300895,0.110142885337336,index
2024,743658.086591253,597862.183111584,925008.079411085,13.5193366471514,0.111339343745474,index
2003,529519.025056777,423315.804062865,662366.949700372,13.1797243736081,0.114211594799695,index
2004,434322.208657355,335289.182724221,562606.223679331,12.9815419538891,0.132039815772689,index
2005,589243.173974548,468063.263924282,741796.130643928,13.2865942364709,0.117469245964548,index
2006,472372.835697274,373108.880642376,598045.523656563,13.0655238588943,0.1203584859302,index
2007,468922.189512025,375314.246730177,585877.09294935,13.0581921264405,0.113610853506759,index
2008,557514.951883335,447865.155936057,694010.055155652,13.2312446014785,0.111735281020394,index
2009,589803.318920582,476168.316580982,730556.702108029,13.2875444025441,0.109194723607223,index
2010,742710.209936303,593589.275827987,929293.163482754,13.518061220616,0.114348180904942,index
2011,700276.457057814,563951.007256318,869556.23804137,13.4592304747118,0.110465200523755,index
2012,738052.194563304,591205.84995312,921372.888889554,13.5117698254223,0.113190999199873,index
2013,1110905.43362651,816768.551297972,1510967.67927673,13.920685946751,0.156928855027147,index
2014,736434.984249431,603674.771248529,898391.835896654,13.5095762343411,0.101422966039506,index
2015,600819.889725169,494107.165451779,730579.44739438,13.3060504842855,0.0997685564998892,index
2016,631656.114051227,508476.285813602,784676.606461365,13.3561004017035,0.110678841855998,index
2017,688041.334533543,549669.494762802,861246.408136555,13.4416041943747,0.114559113419496,index
2018,488946.842940268,392760.712814948,608688.719163962,13.1000090569045,0.111763903043098,index
2019,458586.663621483,341061.489458378,616609.422498718,13.0359045683496,0.151067320462523,index
2021,452574.83478021,349857.275915417,585450.111164341,13.022708409178,0.131343149163906,index
2022,634918.04226187,490142.69176682,822456.250314603,13.3612512022408,0.132042919615203,index
2023,799815.730898207,641949.101371716,996504.554684026,13.5921366437413,0.11218182951266,index
2024,698973.377536804,561191.701446076,870582.692591993,13.4573679339911,0.112017412453119,index
2003,568781.664610516,448072.431975677,722009.565664756,13.251251921738,0.121707208282354,index
2004,495913.344804093,384665.016971705,639335.61593638,13.1141564823876,0.129608674268262,index
2005,604145.774667556,476916.183446584,765317.113818476,13.3115707965844,0.120652603855958,index
2006,436993.218260927,339582.362790139,562346.852283542,12.9876729551036,0.128676424806383,index
2007,490359.395719483,390100.584840081,616385.481885264,13.102893861888,0.116703148115509,index
2008,520617.814316622,415494.463207532,652338.196016912,13.1627714897751,0.115077074874319,index
2009,586205.983204959,467990.692271528,734282.669335471,13.2814265139707,0.114911717436593,index
2010,726051.997018072,583342.851748922,903673.544286135,13.4953769124793,0.111658448738433,index
2011,735848.12195012,589391.371920786,918697.633480615,13.5087790203706,0.113233361272237,index
2012,725077.358581461,575309.549068617,913833.564519479,13.4940336296363,0.118048142890306,index
2013,1087982.68613686,799299.125991944,1480930.3386446,13.8998357927943,0.15732190238177,index
2014,742862.88830393,605132.588079524,911941.08810206,13.5182667687217,0.104626362263035,index
2015,598706.098170351,494796.534192067,724437.151872258,13.3025261025478,0.097259025695248,index
2016,653373.019039103,527023.315947845,810014.071655454,13.389903484121,0.109646614165369,index
2017,627552.296641377,501844.004876981,784749.605838983,13.3495822877765,0.114051934839038,index
2018,480997.054229188,385718.189150349,599811.397763706,13.0836164248055,0.112631724184384,index
2019,413160.544720028,304751.391263739,560134.065362218,12.9315915245436,0.155278318555161,index
2021,450365.042323098,350304.615410276,579006.562928475,13.0178137380599,0.128193862412684,index
2022,662340.455185381,506179.033249454,866679.277011818,13.4035349854785,0.137190928638738,index
2023,857200.046487225,686901.838803973,1069718.95864643,13.661426596813,0.113002035446282,index
2024,696243.997537175,552177.896327038,877897.698062582,13.4534554490549,0.118282734575388,index
2003,568132.33471177,454605.65791958,710009.530506427,13.2501096542143,0.113738833835722,index
2004,496292.135805511,391252.200277618,629532.265601639,13.1149200158032,0.121335072045001,index
2005,611751.075697585,491238.331623555,761828.535204658,13.3240807396975,0.111938817225603,index
2006,450507.896284356,356951.544557098,568585.197933193,13.0181308837001,0.118765224013545,index
2007,481944.267126409,390190.632664422,595273.840968326,13.0855837579788,0.107753539993512,index
2008,518205.316668623,422184.2801343,636065.251264696,13.1581268069352,0.104557853138629,index
2009,591120.682680051,483364.781715325,722898.470699757,13.2897754763544,0.102679737337979,index
2010,740068.050551444,601461.198068921,910616.879701448,13.5144974211569,0.105808126623862,index
2011,770061.602220309,624971.912540382,948834.434500753,13.5542257935133,0.106514103007353,index
2012,709107.955365695,575628.198555534,873539.714740721,13.4717630581908,0.106402881478476,index
2013,979181.822147939,734498.331953131,1305376.74370939,13.794472626585,0.146701482912903,index
2014,732165.023408701,605567.70798852,885228.21549333,13.5037612093504,0.096858694092387,index
2015,615586.967860242,512752.876127782,739044.738005389,13.3303315109051,0.0932579512723356,index
2016,641564.150292314,524995.441595796,784015.491047255,13.3716644584938,0.102307798109593,index
2017,621185.478624767,506172.770389307,762331.404270325,13.339384993655,0.104467052365178,index
2018,462447.063557806,375100.410665512,570133.437640888,13.0442873722116,0.106807238794873,index
2019,466527.161652537,349139.423199238,623383.032959215,13.0530715219101,0.147882772020558,index
2021,420950.514033831,334922.382119641,529075.823908501,12.9502705618931,0.11664320104853,index
